Tweets,Classification path,Level 1 label,Level 1 probability
"2017-11-27 03:33:16 Carrollâ€™s 24 points lead Nets over struggling Grizzlies (Nov 26, 2017) #Nets  https://t.co/33V1vODdep https://t.co/Y7JhRV9Xsm",/Negative/,Negative,0.512
2017-11-27 03:29:38 @buffalobills win @BrooklynNets win @NYIslanders on fire. A rare good day in sports for me. Gota keep the faith.â€_ https://t.co/JlhQXR70ab,/Negative/,Negative,0.667
2017-11-27 03:23:20 #Nets fans shouldnâ€™t let this die. The team needs it. Where is it. https://t.co/ow57a9B4l9,/Negative/,Negative,0.512
2017-11-27 03:23:16 RT @NYPost_Lewis: The #Nets still have not applied for a Disabled Player Exception for Jeremy Lin.,/Negative/,Negative,0.549
2017-11-27 03:21:02 The #Nets still have not applied for a Disabled Player Exception for Jeremy Lin.,/Negative/,Negative,0.522
2017-11-27 03:17:39 [WFAN] Carroll Scores Season-High 24 As Nets Beat Grizzlies https://t.co/DoXQM4gK2v #Nets,/Negative/,Negative,0.494
"2017-11-27 03:13:20 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.552
2017-11-27 03:13:05 Militants threatened Sinai residents before mosque massacre https://t.co/mdrsFMvsY0 #Nets #NBA https://t.co/jY0kasF20q,/Negative/,Negative,0.41
2017-11-27 03:10:50 Bill Walton #HistoryOfHoops reference: Maurice Lucas. One of my favorite power forwards of all-time #Pittsburghâ€_ https://t.co/X8JWxrdHmi,/Negative/,Negative,0.464
"2017-11-27 03:07:11 RT @brooklynsbeat: #Nets were 9-47 after 56 games last year. 7-12 is not good, but clearly better than that if they can continue playing haâ€_",/Negative/,Negative,0.536
"2017-11-27 03:00:14 DeMarre Carroll drops 24 points and 6 rebounds as the #Nets get a win on the road over the #Grizzlies, ... https://t.co/yrgIskOXrp #NBAVideo",/Negative/,Negative,0.498
2017-11-27 03:00:00 _Ÿè€ @NBA wrap: #Grizzlies' losing streak reaches 8 games following loss to #Nets. ,/Negative/,Negative,0.511
https://t.co/YcfWBjWpAh https://t.co/L8LWjMm1C1,/Neutral/,Neutral,0.525
"2017-11-27 02:55:02 ""RU STaNDUP COMiC material? Move over Chris Rock!"" https://t.co/3RelIgQppK  #heat #bulls #suns #hornets #netsâ€_ https://t.co/HCfzaZO9ds",/Neutral/,Neutral,0.392
2017-11-27 02:50:42 [YES Network] Booker talks about the Nets shutting down Memphis - Video https://t.co/BxfhK96neI #Nets,/Negative/,Negative,0.504
2017-11-27 02:50:42 [YES Network] Harris discusses the Nets' sense of urgency - Video https://t.co/IMaXOUgdc4 #Nets,/Negative/,Negative,0.529
"2017-11-27 02:49:12 [BROOKLYN NETS] They WON, 98",/Negative/,Negative,0.554
"[MEMPHIS GRIZZLIES] They LOST, 88",/Neutral/,Neutral,0.476
#Nets #Grizzlies,/Neutral/,Neutral,0.682
"2017-11-27 02:49:00 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.552
"2017-11-27 02:48:50 I know playing Houston on the back end of a back to back is going to be tough. However, if the #Nets can some how,â€_ https://t.co/txcupO7NOa",/Negative/,Negative,0.507
2017-11-27 02:46:52 RT @NYPost_Lewis: Hollis-Jefferson walking off very gingerly with a pronounced limp. #Nets,/Negative/,Negative,0.569
"2017-11-27 02:41:11 [SB Nation: Nets Daily] Nets rally in the second half and snap 3-game losing streak, 98-88 https://t.co/myxThQJlOW #Nets",/Negative/,Negative,0.54
2017-11-27 02:39:36 @TaylorRooks #Nets getting a rare road win tonight! #WeGoHard,/Negative/,Negative,0.56
2017-11-27 02:38:46 @RyanFieldABC   #Nets getting a rare road win tonight! #WeGoHard,/Negative/,Negative,0.537
"2017-11-27 02:30:52 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.55
"2017-11-27 02:30:15 #NBA games Sunday, scores, highlights: #Grizzlies fall to #Nets, lose eighth in a row https://t.co/oFYoeOk4sG #CBSSports",/Negative/,Negative,0.394
"2017-11-27 02:29:54 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.552
"2017-11-27 02:29:36 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.582
2017-11-27 02:29:28 @BobbyMarks42 @ramonashelburne Yea Iâ€™m sure heâ€™ll fit right in on that early vacation the #nets are bound for,/Negative/,Negative,0.559
"2017-11-27 02:29:13 Joe Harris: Over his last six games, 81.8% (45-of-55) of his FGA are 3PA. He is shooting 42.2% (19-of-45) from distâ€_ https://t.co/FgA6fHW09i",/Negative/,Negative,0.641
2017-11-27 02:29:03 RT @healthyseas_org: Happening now! Our @ghostfishing #divers in action in the Gulf of Corinth in #Greeece! More #fishing #nets to be removâ€_,/Negative/,Negative,0.525
2017-11-27 02:25:59 RT @FitzWriter: @APOOCH @NetsDaily Nice win tonight for the #Nets. ,/Negative/,Negative,0.576
Good news: Their offense ranks second in the East.,/Neutral/,Neutral,0.482
Bad news: Their deâ€_,/Neutral/,Neutral,0.544
"2017-11-27 02:24:52 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.552
"2017-11-27 02:21:58 RT @NYPost_Lewis: Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to have everâ€_",/Negative/,Negative,0.552
2017-11-27 02:20:07 No Timetable For D'Angelo Russell But He'll Travel With Team https://t.co/ordNjWXuBC #nets #nba,/Negative/,Negative,0.434
2017-11-27 02:19:13 RT @NetsSource: Dinwiddie is a completely different player from when #Nets signed him last year. True testament to a coaching staff takingâ€_,/Negative/,Negative,0.646
2017-11-27 02:18:46 [Sporting News] NBA wrap: Grizzlies' losing streak reaches 8 games following loss to Nets https://t.co/a20efMvUa6 #Nets,/Negative/,Negative,0.482
"2017-11-27 02:18:25 Injured Dâ€™Angelo Russell made the road trip w/ his #Nets teammates, saying itâ€™s important for team chemistry to havâ€_ https://t.co/69DVF8e4cc",/Negative/,Negative,0.524
2017-11-27 02:18:05 Carroll's season-high 24 points lead Nets over Grizzlies #Nets  https://t.co/34VBdJfFMX https://t.co/qmwEemN5kI,/Negative/,Negative,0.497
2017-11-27 02:17:15 #Grizzlies lose eighth straight as #Nets' Carroll goes off for season-high 24 points https://t.co/CGSUqa3Lxx https://t.co/lLWxQ77zU8,/Negative/,Negative,0.456
2017-11-27 02:14:33 I canâ€™t believe the #Nets finally won a damn game. With the way theyâ€™ve been planning this shouldâ€™ve been an easy wâ€_ https://t.co/gUtVbARrZL,/Negative/,Negative,0.512
2017-11-27 02:08:58 Memphis has been struggling but any road win is a good win. Nice start to the road trip. Nice to see DLo with the tâ€_ https://t.co/uePjgNhHyp,/Negative/,Negative,0.478
2017-11-27 02:08:26 Carroll's season-high 24 points lead Nets over Grizzlies - https://t.co/6sfAOUdlTP #Nets,/Negative/,Negative,0.484
2017-11-27 02:08:12 Hey @WFAN660 did your 9pm update guy report the #Nets lost to #Memphis? ,/Negative/,Negative,0.53
"Wrong, they won! If you canâ€™t get that riâ€_ https://t.co/cCP9Cz5Ry5",/Neutral/,Neutral,0.468
2017-11-27 02:05:09 The #Nets are back in action tomorrow night against the Houston Rockets at 8 pm,/Negative/,Negative,0.429
2017-11-27 02:04:59 [YES Network] Ryan and Jim recap the Nets' victory in Memphis - Video https://t.co/hhtdzpszux #Nets,/Negative/,Negative,0.5
"2017-11-27 02:04:00 Kilpatrick swatted, hit in head #Nets  https://t.co/wMQNsWopNA https://t.co/k2TIvVIjGE",/Negative/,Negative,0.493
2017-11-27 02:02:48 Brooooooooklyn. Good win tonight for the #nets and great performances for the vets @35_Fitz and @DeMarreCarroll1,/Negative/,Negative,0.501
"2017-11-27 02:02:19 RT @NYPost_Lewis: #Nets forward Rondae Hollis-Jefferson on his childhood, boxing and embracing Brooklyn https://t.co/mi5u5MWZTY via @nypostâ€_",/Negative/,Negative,0.571
2017-11-27 02:02:02 ??#Nets gets 98:88 ??#WeGoHard #KeepFighting ????#DeMarreCarroll1 gets season-high 24p and Player of the Game vsâ€_ https://t.co/VK1MDibDCV,/Negative/,Negative,0.439
"2017-11-27 01:59:54 Marc was killing #Nets and playing him forces BKN to go big, AKA Play their worst players up front. Unusual choiceâ€_ https://t.co/AttEnZLEU1",/Negative/,Negative,0.569
"2017-11-27 01:58:39 RT @NYPost_Lewis: #Nets forward Rondae Hollis-Jefferson on his childhood, boxing and embracing Brooklyn https://t.co/mi5u5MWZTY via @nypostâ€_",/Negative/,Negative,0.602
2017-11-27 01:56:03 Brooklyn Nets' Jarrett Allen takes 25 kids shopping for Thanksgiving https://t.co/xSCcCGBcqf #Nets #NBA,/Negative/,Negative,0.479
2017-11-27 01:52:10 @APOOCH @NetsDaily Nice win tonight for the #Nets. ,/Negative/,Negative,0.582
Good news: Their offense ranks second in the East.,/Neutral/,Neutral,0.482
Bad news:â€_ https://t.co/2TZDI7jtaI,/Neutral/,Neutral,0.525
"2017-11-27 01:51:30 RT @brooklynsbeat: #Nets were 9-47 after 56 games last year. 7-12 is not good, but clearly better than that if they can continue playing haâ€_",/Negative/,Negative,0.566
2017-11-27 01:49:15 #Nets #Steelers #SearchParty all in one night!,/Negative/,Negative,0.457
"2017-11-27 01:46:53 #Nets were 9-47 after 56 games last year. 7-12 is not good, but clearly better than that if they can continue playiâ€_ https://t.co/J2F00BWaim",/Negative/,Negative,0.519
2017-11-27 01:45:39 Solid #Nets road dub. Depleted teams on both sides but big to get a win before segababa vs Rockets,/Negative/,Negative,0.48
2017-11-27 01:42:07 #Nets win 98-88. DeMarre Carroll led the Nets scoring 24 points. Trevor Booker had a double double scoring 16 pointâ€_ https://t.co/ruKBNz6oH5,/Negative/,Negative,0.525
2017-11-27 01:38:15 RT @NYPost_Lewis: Hollis-Jefferson walking off very gingerly with a pronounced limp. #Nets,/Negative/,Negative,0.567
2017-11-27 01:37:40 I guess the #Nets arenâ€™t performing tonight _Ÿ˜œ #444Tour https://t.co/2NBc30V9gW,/Negative/,Negative,0.654
"2017-11-27 01:35:58 RT @ArmchairNets: #Nets defeat Grizz, 98-88, making both teams 7-12 through 19 games.",/Negative/,Negative,0.496
"2017-11-27 01:35:39 RT @Hochberg: Per @YESNetwork broadcast, #Nets have played ONE game this season decided by 15 points or more. Competitive basketball on a nâ€_",/Negative/,Negative,0.665
"2017-11-27 01:35:10 With each game, it becomes increasingly difficult to wonder what this team would look like with a healthy roster. Mâ€_ https://t.co/LwFG3LbIKV",/Negative/,Negative,0.435
2017-11-27 01:31:57 RT @PopoChung7: _Ÿ_‰#Nets gets 98:88  _Ÿ‡_#WeGoHard #KeepFighting ,/Negative/,Negative,0.612
_Ÿ_‰_Ÿ_‰@DeMarreCarroll1 gets  season-high 24p and Player of the Game vs #Grizzliesâ€_,/Neutral/,Neutral,0.693
2017-11-27 01:31:37 RT @PopoChung7: _Ÿ_‰#Nets gets 98:88  _Ÿ‡_#WeGoHard #KeepFighting ,/Negative/,Negative,0.642
_Ÿ_‰_Ÿ_‰@DeMarreCarroll1 gets  season-high 24p and Player of the Game vs #Grizzliesâ€_,/Neutral/,Neutral,0.693
2017-11-27 01:28:30 #Nets-98 #Grizzlies-88,/Negative/,Negative,0.5
BKN,/Negative/,Negative,0.636
DeMarre Carroll 24 pts 6 reb 2 ast,/Negative/,Negative,0.635
Trevor Booker 16 pts 11 reb 4 ast,/Negative/,Negative,0.586
Joe Harris 13 pts 6â€_ https://t.co/3YKXTiClSo,/Negative/,Negative,0.491
"2017-11-27 01:28:18 Per @YESNetwork broadcast, #Nets have played ONE game this season decided by 15 points or more. Competitive basketbâ€_ https://t.co/b6gi28pXDj",/Negative/,Negative,0.613
2017-11-27 01:28:14 RT @PopoChung7: _Ÿ_‰#Nets gets 98:88  _Ÿ‡_#WeGoHard #KeepFighting ,/Negative/,Negative,0.612
_Ÿ_‰_Ÿ_‰@DeMarreCarroll1 gets  season-high 24p and Player of the Game vs #Grizzliesâ€_,/Neutral/,Neutral,0.693
2017-11-27 01:27:58 RT @PopoChung7: _Ÿ_‰#Nets gets 98:88  _Ÿ‡_#WeGoHard #KeepFighting ,/Negative/,Negative,0.612
_Ÿ_‰_Ÿ_‰@DeMarreCarroll1 gets  season-high 24p and Player of the Game vs #Grizzliesâ€_,/Neutral/,Neutral,0.693
2017-11-27 01:27:10 _Ÿ_‰#Nets gets 98:88  _Ÿ‡_#WeGoHard #KeepFighting ,/Negative/,Negative,0.626
_Ÿ_‰_Ÿ_‰@DeMarreCarroll1 gets  season-high 24p and Player of the Game vsâ€_ https://t.co/oLCzI5W6Pm,/Neutral/,Neutral,0.666
2017-11-27 01:26:53 @Brook_Lin_Com Trevor Booker is a beast!! #Nets,/Negative/,Negative,0.571
"2017-11-27 01:25:26 Lets get greedy #Nets have won 1st game of the road trip, lets win 2 more! _Ÿ‘Œ_Ÿ‘Œ_Ÿ‘Œ",/Negative/,Negative,0.521
2017-11-27 01:24:25 Dinwiddie is a completely different player from when #Nets signed him last year. True testament to a coaching staffâ€_ https://t.co/cI0ELlyn7A,/Negative/,Negative,0.614
2017-11-27 01:24:10 YEAHHHH WE GO HARD! #wegohard #nets,/Negative/,Negative,0.521
"2017-11-27 01:24:00 This is why guys like @DeMarreCarroll1 and @35_Fitz are invaluable. With injuries to RHJ and Crabbe, both calmly stâ€_ https://t.co/TdDlh8c6Rz",/Negative/,Negative,0.452
2017-11-27 01:23:26 #Nets played well and deserved to win. I walk away wondering about the #Grizzlies... 5-7 point game midway throughâ€_ https://t.co/6L03acsVvh,/Negative/,Negative,0.507
"2017-11-27 01:22:25 No Russell, No Lin, No Crabbe, No Rondae. Nets win #WeGoHard #BrooklynGrit #Nets",/Negative/,Negative,0.582
"2017-11-27 01:22:24 #Nets defeat Grizz, 98-88, making both teams 7-12 through 19 games.",/Negative/,Negative,0.486
2017-11-27 01:22:02 RT @TheBKGame: FINAL: #Nets win 98-88 in Memphis,/Negative/,Negative,0.561
2017-11-27 01:21:50 Both my teams won today.. let's go!! #Nets #LARams,/Negative/,Negative,0.464
"2017-11-27 01:21:39 Brooklyn #Nets (7-12) Were Tied With The Memphis Grizzlies (7-12) 47-47 At Halftime, But Outscore Them 32-18 In Thiâ€_ https://t.co/BcUVMwmB4d",/Negative/,Negative,0.539
2017-11-27 01:21:21 Great win! 3rd away win of the season. Carroll &amp; Harris really stepped it up tonight. #WeGoHard #BrooklynGrit #NetsOnYES #Nets,/Negative/,Negative,0.542
2017-11-27 01:21:16 RT @TheBKGame: FINAL: #Nets win 98-88 in Memphis,/Negative/,Negative,0.561
2017-11-27 16:34:39 BROOKLYN vs. HOUSTON - Totals Prediction = 59.65% going UNDER #Nets #Rockets,/Negative/,Negative,0.358
2017-11-27 16:33:50 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:33:48 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:33:45 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:33:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:33:39 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.708
2017-11-27 16:33:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:33:15 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:49 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:31 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.708
2017-11-27 16:32:28 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:19 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:09 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:03 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:32:01 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:31:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:31:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:31:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:30:42 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:30:39 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.716
2017-11-27 16:30:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.716
2017-11-27 16:30:34 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.716
2017-11-27 16:30:27 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:30:25 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:30:11 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.752
2017-11-27 16:29:49 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:29:45 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:29:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:29:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:29:12 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 16:28:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:52 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:51 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:41 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:28:36 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:28:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:14 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:28:08 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:27:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:27:48 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:27:44 RT @HoustonRockets: The #Rockets debuted the Statement Jersey last night with this new intro and got the _Ÿ”¥ win! ,/Positive/,Positive,0.668
#RunAsOne _Ÿ_€ https://t.co/â€_,/Neutral/,Neutral,0.595
2017-11-27 16:27:31 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:27:08 RT @nbastats: Chris Paul has 51 AST through his first 5 games on the #Rockets.,/Positive/,Positive,0.525
That's the most for any player in @HoustonRockets history oâ€_,/Positive/,Positive,0.451
2017-11-27 16:27:05 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:56 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:45 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:44 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:37 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:26:29 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:26:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:25:54 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:25:52 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:25:32 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:25:30 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.73
2017-11-27 16:25:23 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:25:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:25:20 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
"2017-11-27 16:25:13 @espn #Warriors  only team with 10 wins against teams with winning records, #Rockets  and #Celtics  haven't even plâ€_ https://t.co/LQMsaO8rne",/Negative/,Negative,0.379
2017-11-27 16:24:43 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:24:15 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:24:10 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:24:01 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:23:45 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:23:02 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
2017-11-27 16:22:59 RT @NBA: #Rockets ...@CP3's 51 assists are the most for any player in their first 5 games with the @HoustonRockets! https://t.co/I7Qtvk2diK,/Positive/,Positive,0.741
