Tweets,Classification path,Level 1 label,Level 1 probability
"2017-12-02 23:10:27 In a span of about 6 hrs, @AlabamaFTBL fans will go from the loudest @OhioStateFB supporters, then if the #Buckeyes… https://t.co/Dq6dwysiRB",/neutral/,neutral,0.688
"2017-12-02 23:05:08 We know who the Tectura Team in Wausau WI is rooting for in tonight's game...but off the field, our craftsmen worke… https://t.co/78Sp8driAp",/neutral/,neutral,0.619
2017-12-02 23:02:54 GET READY BUCKEY NATION!! 💪💪 #GOBUCKS #OSUvsWIS #OSU,/neutral/,neutral,0.573
2017-12-02 22:56:09 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
"2017-12-02 22:55:45 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.582
"2017-12-02 22:53:45 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.582
2017-12-02 22:45:10 [Ger/Eng] taking requests :3 #osu #twitch https://t.co/R1v6yc5yHZ,/neutral/,neutral,0.603
"2017-12-02 22:43:01 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.582
2017-12-02 22:42:52 #DirectTV &amp; #Fox sucks no Local  #NFL no #WorldSeries no #OSU no #Steelers #verydisapointed work out your differenc… https://t.co/ELKfmQQyvw,/negative/,negative,0.544
"2017-12-02 22:42:27 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.582
"2017-12-02 22:42:23 Game day. Let’s get that fourth spot.  #buckeyes #ohiostate #osu @ Boston, Massachusetts https://t.co/OSpR32QVjL",/neutral/,neutral,0.583
"2017-12-02 22:41:58 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.582
"2017-12-02 22:40:30 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.592
"2017-12-02 22:37:44 RT @BHOOLZ: #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are putting on the…",/neutral/,neutral,0.513
"2017-12-02 22:36:04 #OSU 42, Wisconsin 24. That's not my prediction for tonight. That's the score of the hoops dusting Buckeyes are put… https://t.co/qrPFeiiz8h",/neutral/,neutral,0.515
2017-12-02 22:33:43 Taking a leak on the badger bus 💦,/neutral/,neutral,0.619
from mikebeck24 ,/neutral/,neutral,0.577
#OSU #Buckeyes #beatwisconsin… https://t.co/GVixvUbiWM,/neutral/,neutral,0.439
2017-12-02 22:20:02 Alabama might lose as many games today as they have in the last 3 years. #TCU #Auburn #OSU,/neutral/,neutral,0.572
2017-12-02 22:19:26 RT @davecreagh: Sources telling @SpoCoRadio JT Barrett isn’t playing for #OSU. Sources may be drunk dudes on Indy bar bathrooms but still c…,/neutral/,neutral,0.678
2017-12-02 22:19:15 Sources telling @SpoCoRadio JT Barrett isn’t playing for #OSU. Sources may be drunk dudes on Indy bar bathrooms but still credit @SpoCoRadio,/neutral/,neutral,0.664
"2017-12-02 22:18:00 #Wisconsin was laying too many points to #OSU, this Badgers team is one that likely won’t even make the tournament the way things are going.",/positive/,positive,0.392
"2017-12-02 22:06:37 Hey @ChickfilA I like the #GeorgiaVsAuburn commercial, but It would be more impressive if you for #UofM and #Osu",/positive/,positive,0.486
#Hail,/positive/,positive,0.436
2017-12-02 22:01:48 #njnow The view from my perch. #B1GChampionship #OSU buckeyes @ Lucas Oil Stadium https://t.co/bwXNAjkOrQ,/neutral/,neutral,0.681
2017-12-02 21:59:01 Stupid‼️ #OSU https://t.co/skCmBOK3om,/neutral/,neutral,0.656
2017-12-02 21:57:51 #njnow I’ve arrived!! #B1GChampionship #OSU buckeyes @ Lucas Oil Stadium https://t.co/ERu7tVHpyV,/neutral/,neutral,0.684
"2017-12-02 21:56:41 @ryanninselman “#OSU has nation's top senior QB,” -Ryann Inselman 1 hr ago. My bad, I forgot Baker is a freshman. #Lawyered #YouLose",/neutral/,neutral,0.542
2017-12-02 21:55:51 @osudc @osubasociety @OhioStAthletics ,/neutral/,neutral,0.642
The Ohio State University Alumni Club of DC game watch ! ,/neutral/,neutral,0.508
After the game sti… https://t.co/CYrSvb1uZy,/neutral/,neutral,0.636
"2017-12-02 21:44:08 While we're at it...shoutout to the #OSU fan in the lobby who's yelling, groaning or clapping literally every play… https://t.co/B9EU7s1gVN",/neutral/,neutral,0.73
2017-12-02 21:39:57 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.502
2017-12-02 21:35:26 Brutus stop by today before the game!! #OurPupsLoveTheBucks  #AllTails #OSU 🏈 https://t.co/TT4VexcHhc,/neutral/,neutral,0.576
"2017-12-02 21:29:33 @citizencope @dh_simba7 Big kid, mobile with a great arm. Could be the next guy at #OSU",/positive/,positive,0.713
2017-12-02 21:25:03 Hey @real_bradspace I’m really looking forward to the #BigTenChampionship game. Do you think #OSU will wear their u… https://t.co/kg95Rys9ye,/neutral/,neutral,0.56
2017-12-02 21:13:14 #OSU #GoBucks https://t.co/mlBXYi2kRu Tracking Ohio State’s College Football Playoff chances throughout Championshi… https://t.co/oqQyE9azv2,/neutral/,neutral,0.674
2017-12-02 21:09:39 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.511
2017-12-02 21:05:14 Little #OSU vs #PSU puck tonight. https://t.co/WKrXsu1E0k,/neutral/,neutral,0.722
2017-12-02 20:56:22 Oklahoma firmly a top 4 team after today. Grateful for them as it helps #OSU’s SOS going into tonight. Just need Georgia &amp; Miami chaos!,/neutral/,neutral,0.618
"2017-12-02 20:53:22 Sadly, I see no path for #OSU getting into the playoff but we are sure gonna expose #Wisconsin on our way to the Ro… https://t.co/ygNAFu0i00",/negative/,negative,0.414
2017-12-02 20:52:55 https://t.co/LOqr3vRsap #OhioStateBuckeyes #tailgate #go Bucks #apprisen #save #money with these #budget #friendly… https://t.co/QJwVzihKNj,/neutral/,neutral,0.688
2017-12-02 20:49:39 RT @JohnnyP1729: @OhioStateFB fans watching @OU_Football destroy TCU....#CFBPlayoff #Oklahoma #Sooners #OSU #BuckeyesOUT #YouDontDeserveItA…,/neutral/,neutral,0.548
2017-12-02 20:48:45 RT @JohnnyP1729: @OhioStateFB fans watching @OU_Football destroy TCU....#CFBPlayoff #Oklahoma #Sooners #OSU #BuckeyesOUT #YouDontDeserveItA…,/neutral/,neutral,0.629
2017-12-02 20:47:46 @OhioStateFB fans watching @OU_Football destroy TCU....#CFBPlayoff #Oklahoma #Sooners #OSU #BuckeyesOUT… https://t.co/Xpj8sdlI8k,/neutral/,neutral,0.655
2017-12-02 20:45:34 RT @CollinKoltz7: Don’t sleep on Dwayne Haskins #OSU,/neutral/,neutral,0.513
2017-12-02 20:29:25 Remember every game matters if #Sooners continue to blowout #Tcu this helps #OSU ,/neutral/,neutral,0.609
If it comes down to #BAMA #OSU for last spot,/neutral/,neutral,0.434
"2017-12-02 20:23:38 OU gets into CFP, you're saying #NewYear6 would want a #TCU team that has been beaten soundly vs a #Top4 team??… https://t.co/FEIKBtnWTo",/neutral/,neutral,0.463
2017-12-02 20:11:37 It appears that #ISU or #OSU should’ve been playing #UofO in the #BigXII championship game... I think either one would be a better game...,/positive/,positive,0.453
2017-12-02 20:08:28 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 20:07:18 Lets Go Buck's!!! ,/neutral/,neutral,0.651
#osu #boostseason #boost ,/positive/,positive,0.436
#saturday @ Market Garden Brewery https://t.co/LLVxJtrOuw,/neutral/,neutral,0.652
2017-12-02 20:06:47 Big Ten Championship time! #gobucks #osu @ Indiana Convention Center https://t.co/81AKIszKgs,/neutral/,neutral,0.688
2017-12-02 20:06:20 And with that TD in #TCUvsOU #Bama nation becomes increasingly crestfallen as they realize their best chance is gon… https://t.co/UhdoFAStDp,/neutral/,neutral,0.434
2017-12-02 20:02:56 RT @ToddStelzel: I don't care if #OSU has gobs &amp; gobs of 4 &amp; 5 star recruits...,/neutral/,neutral,0.534
I'm feeling really really good about the WISWALKON #BADGER…,/positive/,positive,0.654
2017-12-02 20:02:54 Short video highlighting the history of the funds going into my research on the gut microbiome of salmonids. Starri… https://t.co/q5HVJmkLGT,/neutral/,neutral,0.738
2017-12-02 20:02:21 Damn #TCU ...... you are not holding up your end of the deal. Whelp.... come on #OSU,/neutral/,neutral,0.417
2017-12-02 19:48:17 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
"2017-12-02 19:47:58 1999 Flashback: Wisconsin 42, Ohio State 17 | College Football | https://t.co/REqE8xI379 #OSU #Buckeyes  https://t.co/2VYkqPA2Jx",/neutral/,neutral,0.757
2017-12-02 19:47:26 RT @_ElleJohnson: My face when #OSU kicks to Donovan Peoples-Jones! Another #touchdown baby! #GoBlue! 〽️ #MICHvsOSU #OSUvsMICH https://t.co…,/neutral/,neutral,0.659
2017-12-02 19:40:52 Most simple #CFP scenario,/neutral/,neutral,0.625
"Wisconsin and Oklahoma win, meaning them, #ACC champ, and #SEC champ are in. ",/positive/,positive,0.381
Most comp… https://t.co/yiVDNFkufR,/neutral/,neutral,0.412
"2017-12-02 19:40:30 @OhioStateFB @JT_theQB4th @bigten JT Barrett is like Lydell Ross and Aaron Craft. Shitty as hell, yet stupid people… https://t.co/Yjr2tIA4t1",/neutral/,neutral,0.414
2017-12-02 19:39:06 @DallasLeeWhite How is Iowa these days!? #osu,/neutral/,neutral,0.55
"2017-12-02 19:38:34 @OhioStateFB JT Barrett is like Lydell Ross and Aaron Craft. Shitty as hell, yet stupid people get a boner for them… https://t.co/hHlUo77Sba",/positive/,positive,0.395
2017-12-02 19:38:20 @realwillmeade @dh_simba7 is probably going to pull a @Cardale7_ now!,/neutral/,neutral,0.578
With Barrett probably not playing now I think #OSU wins by 14,/negative/,negative,0.506
2017-12-02 19:37:46 Who is ready for @UWBadgers to beat @OhioStateFB #CollegeGameDay #OSU #Badgers #Football #lit #cantwait,/positive/,positive,0.407
"2017-12-02 19:37:02 @OhioStateFB @bigten @JT_theQB4th JT Barrett is like Lydell Ross and Aaron Craft. Shitty as hell, yet stupid people… https://t.co/aIS4reRH8D",/negative/,negative,0.373
2017-12-02 19:35:51 My friend in Vegas just texted me that JT Barrett is questionable  (i.e out) that means I'm going to double my bet on #OSU now!,/neutral/,neutral,0.64
#OSUvsWIS,/positive/,positive,0.436
2017-12-02 19:33:36 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.412
2017-12-02 19:20:55 My Football Conference Championship Predictions are:,/neutral/,neutral,0.688
#FAU over North Texas,/neutral/,neutral,0.515
#Toledo over Akron,/neutral/,neutral,0.447
#BoiseState over Fre… https://t.co/U8QLXSjyXe,/neutral/,neutral,0.698
"2017-12-02 19:01:43 .@E_Spencer6, how many hours until #OSU pounds ""on #Wisconsin""?! #OSUvsWIS https://t.co/XGsKRBjp1X",/neutral/,neutral,0.658
2017-12-02 19:00:43 @Espngreeny Do #OSU get with a win???,/neutral/,neutral,0.512
2017-12-02 18:56:53 Good luck to my youngin' @youngchase907 in the Chip tonight. #Homegrown #OSU,/positive/,positive,0.673
2017-12-02 18:56:08 Needs wins from #TCU and #OSU today. Let’s ride baby 👏🏼,/neutral/,neutral,0.553
2017-12-02 18:35:18 Missing you BELLA but sure your enjoying your Mom @taylorterrien_  #OSU ❤️😘🐶 https://t.co/uVOkjCnuz8,/positive/,positive,0.739
2017-12-02 18:31:51 The only team that could actually compete with OU is sitting in Stillwater. And they have no one to blame but thems… https://t.co/gdxNNwNXki,/neutral/,neutral,0.428
2017-12-02 18:27:45 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 18:23:10 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 18:20:14 Its game day boys lets go BUCKS❤️🌰🏈❤️ #BuckeyeNation #Bucks #osu #OSUvsWIS,/neutral/,neutral,0.47
2017-12-02 18:14:49 Just a reminder about our event today.  Goes until 5pm.,/neutral/,neutral,0.655
#NBA #Oregon #OR #UOregon #GoDucks #UO #UofO #GoBeavs… https://t.co/nzwBZT3xTv,/neutral/,neutral,0.473
2017-12-02 18:13:37 16 Days til Graduation! Extremely thankful for this moment and look forward to the future! #OSU… https://t.co/SssFg6fSMn,/positive/,positive,0.706
2017-12-02 18:02:13 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 17:45:26 MY SENPAI DOES HECKIN CRAZY EPIC #osu #stream WOOP WOOP,/neutral/,neutral,0.631
#SupportSmallStreamers ,/positive/,positive,0.436
https://t.co/RpuVG3iryJ,/neutral/,neutral,0.913
2017-12-02 17:42:11 Tonight’s the night!! #letsgobuckeyes #buckeyes #OSU #beatwisconsin #OhioState https://t.co/lre2oTBXu7,/neutral/,neutral,0.62
2017-12-02 17:40:54 @Espngreeny As a #OSU fan I agree. But whether they can beat Wisc will sit heavily on which QB plays. JTBarrett is… https://t.co/dScryPOBIt,/neutral/,neutral,0.703
"2017-12-02 17:38:32 Total Anarchy; #TCU, #UGA, #OSU and #TheU all win today!",/positive/,positive,0.607
2017-12-02 17:28:27 I'm approaching 100 hours on osu! ,/neutral/,neutral,0.704
This is what the tiny area of my graphics tablet that I use to play looks like… https://t.co/Eg0IVsuttK,/neutral/,neutral,0.458
2017-12-02 17:25:02 Tis the season to soak in this beautiful weather while exploring the campus.,/neutral/,neutral,0.602
#OSU,/positive/,positive,0.436
Photo: kelly_olivieri ||… https://t.co/s17HdloGNb,/neutral/,neutral,0.601
2017-12-02 17:06:26 Don’t sleep on Dwayne Haskins #OSU,/neutral/,neutral,0.567
2017-12-02 17:06:03 RT @RobGilkeyM1: How blessed are we that we get to see a @BadgerMBB &amp; @BadgerFootball victory over #OSU in the same day!!?!? #OnWisconsin #…,/neutral/,neutral,0.571
2017-12-02 17:02:58 BUCKEYE BORN AND BRED!! BUCKEYE TIL THE DAY I'M DEAD!! #Buckeyes #OhioState #OSU #BigTen #OSUvsWIS #SaturdayMorning… https://t.co/kqFXPXei6U,/neutral/,neutral,0.58
2017-12-02 17:01:12 I SEE THIS IS 2014 ALL OVER AGAIN!!!!!!!! HASKINS MIGHT LEAD US TO THE NATIONAL CHAMPIONSHIP AGAIN!! #Buckeyes… https://t.co/XEgjU6HwQI,/neutral/,neutral,0.575
2017-12-02 17:00:41 @PRyan #OSU beat Wisconsin,/neutral/,neutral,0.669
"2017-12-02 16:58:21 @BernerTheresa giving a very informative talk on how to make the most of medical visits, for our #OSU Scarlet and G… https://t.co/gXQ0dtItAx",/neutral/,neutral,0.644
2017-12-02 16:58:13 ***Buckeye Fans***,/neutral/,neutral,0.582
Caribbean Jerks is ready for the Big 10 Championship Game!,/positive/,positive,0.438
Join us all day for F&amp;B Specials and… https://t.co/QuGlnNYPgC,/positive/,positive,0.507
2017-12-02 16:57:24 julia is a strict #osu teacher but also very sweet 💛 @juliaisabellai #bokudakegainaimachi https://t.co/1MQPAyQEoc,/neutral/,neutral,0.534
2017-12-02 16:53:43 Not even noon yet &amp; Chay’s Basketball Team put up 42 points then #LFC Slam Home 5 goals! Now need #OSU to smack aro… https://t.co/vnS0F1IOwl,/neutral/,neutral,0.501
2017-12-02 16:49:23 I hate Kill muself Urban Myer. But i need a win out of #OSU #OSUvsWIS,/negative/,negative,0.455
2017-12-02 16:49:17 Things I want to see today:,/neutral/,neutral,0.582
Baker Mayfield bring the worst game attitude and cost OU the playoff #FearTheFrogs ,/negative/,negative,0.518
K… https://t.co/FLFf8Pk9Sr,/neutral/,neutral,0.913
2017-12-02 16:49:11 Thanks for having me @DrJim4MS @sue_fetherolf! Proud to be part of our #OSU #ScarletAndGray community to improve li… https://t.co/4YDNMsAOT2,/positive/,positive,0.484
2017-12-02 16:47:14 RT @CfbAdvisor: Looks like sharps have poured in on Wisconsin this morning... line down to #OSU -3.5... #B1G  championship game underdog is…,/neutral/,neutral,0.688
2017-12-02 16:46:08 Looks like sharps have poured in on Wisconsin this morning... line down to #OSU -3.5... #B1G  championship game und… https://t.co/MndEhmtiHn,/neutral/,neutral,0.707
2017-12-02 16:41:48 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 16:34:04 RT @ToddStelzel: I don't care if #OSU has gobs &amp; gobs of 4 &amp; 5 star recruits...,/neutral/,neutral,0.456
I'm feeling really really good about the WISWALKON #BADGER…,/positive/,positive,0.654
2017-12-02 16:33:10 I don't care if #OSU has gobs &amp; gobs of 4 &amp; 5 star recruits...,/neutral/,neutral,0.423
I'm feeling really really good about the WISWALKON… https://t.co/LvgOtQzrzc,/positive/,positive,0.733
2017-12-02 16:25:38 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.511
"2017-12-02 16:25:04 BIG10 Championship Pick &amp; Preview - Wisconsin is ranked #3 in the nation in both major polls, while Ohio State is t… https://t.co/XIwoVXgD9r",/neutral/,neutral,0.703
2017-12-02 16:13:20 #OSU #GoBucks https://t.co/Lsn6GHas9z What can Ohio State expect from Wisconsin on Saturday? We asked a Badger. https://t.co/bNeOUtJZ9a,/neutral/,neutral,0.729
2017-12-02 16:10:51 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 16:01:55 I just can't believe how overwhelming it is that people think #OhioState  is going to beat #Wisconsin . Where is al… https://t.co/NzS0ZJfvcu,/neutral/,neutral,0.411
"2017-12-02 15:58:26 While most people are ROOTING for #Wisconsin, who do you think will WIN the #BigTenChampionship ?",/neutral/,neutral,0.623
#badgers #osu,/negative/,negative,0.41
2017-12-02 15:57:41 @chrisfallica - How are you going to politic for #OSU over #Bama with a Wisconsin win? Bama lose respectfully to th… https://t.co/2z5q5xJEoJ,/neutral/,neutral,0.712
2017-12-02 15:49:24 RT @sexyohgirl: #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes #BikiniG…,/neutral/,neutral,0.595
2017-12-02 15:46:22 #BuckeyeNation #TheOhioStateUniversity #GoBucks #OSUFan #RavenSwallowz RT&amp;F @sexyohgirl ifu luv the #OSU #Buckeyes… https://t.co/lGJDm6V6ba,/neutral/,neutral,0.593
"2017-12-02 15:37:04 RT @AJBorland: No matter what happens today, don't forget that #OSU has an East Division Title, is playing for a #BigTen Conference Title,…",/neutral/,neutral,0.421
"2017-12-02 15:36:43 No matter what happens today, don't forget that #OSU has an East Division Title, is playing for a #BigTen Conferenc… https://t.co/tg8pwWzCdR",/neutral/,neutral,0.399
2017-12-02 15:35:55 RT @JebusFerrare: Ok here are my picks for today,/neutral/,neutral,0.648
#OSU 24 - #WIS 14,/neutral/,neutral,0.466
#Miami 27 - #Clemson 24,/neutral/,neutral,0.527
#OK 42 - #TCU 20,/positive/,positive,0.468
#AUB 20 - #UGA 30,/neutral/,neutral,0.453
Your 4 play…,/neutral/,neutral,0.523
2017-12-02 15:27:36 Ok here are my picks for today,/neutral/,neutral,0.606
#OSU 24 - #WIS 14,/neutral/,neutral,0.466
#Miami 27 - #Clemson 24,/neutral/,neutral,0.527
#OK 42 - #TCU 20,/positive/,positive,0.468
#AUB 20 - #UGA 30,/neutral/,neutral,0.453
Your… https://t.co/H8sY6M1NI2,/neutral/,neutral,0.666
"2017-12-02 15:27:02 My reaction when JT got hurt, but then Haskins came in and drove down the field : #OSU https://t.co/d8eMX6wSHp",/neutral/,neutral,0.702
2017-12-02 15:23:03 @TabsGoBlue Now imagine losing by 11 at home after having a 14-0 lead to that team that lost to lousy Iowa. 🤐,/neutral/,neutral,0.578
"And,… https://t.co/fyCvdd9cHx",/neutral/,neutral,0.913
2017-12-02 15:22:45 #MakeMeAngryIn5Words #UCF and #OSU lose today.,/neutral/,neutral,0.604
2017-12-02 15:17:13 look at her go @juliaisabellai #kanashiiureshii #osu https://t.co/Mh2UeWDqT9,/neutral/,neutral,0.654
2017-12-02 15:17:06 Who do you pick today? #Buckeyes #OSU #Wisconsin #CFplayoff,/neutral/,neutral,0.755
2017-12-02 15:10:17 Giving out a free pick this morning. ,/neutral/,neutral,0.702
Have 1 Dime on the #BIG10 Championship tonight. ,/neutral/,neutral,0.55
#TCU #Oklahoma #BIG12 #OSU… https://t.co/WOWSgyGKMn,/neutral/,neutral,0.422
2017-12-02 15:06:13 Despite @KirkHerbstreit campaigning for #OSU in @CFBPlayoff @AlabamaFTBL maintaining a #1 ranking all year with tha… https://t.co/6tZBglwDGD,/neutral/,neutral,0.671
